Date,Category,Year,Month,Day,IsHoliday,PredictedOrderQuantity
2024-06-12,Sofa,2024,6,12,0,37.261545454545455
2024-06-12,Cabinet,2024,6,12,0,22.07215525030525
2024-06-12,Bed,2024,6,12,0,28.387702380952383
2024-06-12,Desk,2024,6,12,0,25.021766865079375
2024-06-13,Table,2024,6,13,0,32.20935642135643
2024-06-13,Chair,2024,6,13,0,48.227488095238094
2024-06-13,Sofa,2024,6,13,0,35.26854545454545
2024-06-13,Cabinet,2024,6,13,0,21.938919536019533
2024-06-13,Bed,2024,6,13,0,28.46302705627706
2024-06-13,Desk,2024,6,13,0,25.3563640873016
2024-06-14,Table,2024,6,14,0,31.191823088023092
2024-06-14,Chair,2024,6,14,0,47.69822619047619
2024-06-14,Sofa,2024,6,14,0,34.69793831168831
2024-06-14,Cabinet,2024,6,14,0,21.82872271062271
2024-06-14,Bed,2024,6,14,0,28.33053499278499
2024-06-14,Desk,2024,6,14,0,25.85931795634922
2024-06-15,Table,2024,6,15,1,34.500435286935264
2024-06-15,Chair,2024,6,15,1,63.61688131313132
2024-06-15,Sofa,2024,6,15,1,43.47378647741148
2024-06-15,Cabinet,2024,6,15,1,21.999111904761904
2024-06-15,Bed,2024,6,15,1,27.375372687728927
2024-06-15,Desk,2024,6,15,1,33.954644345238094
2024-06-16,Table,2024,6,16,1,35.5367819139194
2024-06-16,Chair,2024,6,16,1,59.00308567821069
2024-06-16,Sofa,2024,6,16,1,42.03225671550672
2024-06-16,Cabinet,2024,6,16,1,22.00670357142857
2024-06-16,Bed,2024,6,16,1,27.486297687728925
2024-06-16,Desk,2024,6,16,1,33.466802083333334
2024-06-17,Table,2024,6,17,0,32.20807738095239
2024-06-17,Chair,2024,6,17,0,37.561392857142856
2024-06-17,Sofa,2024,6,17,0,35.83998051948052
2024-06-17,Cabinet,2024,6,17,0,21.812443345543358
2024-06-17,Bed,2024,6,17,0,28.496046897546893
2024-06-17,Desk,2024,6,17,0,27.88703506562882
2024-06-18,Table,2024,6,18,0,33.76943571428573
2024-06-18,Chair,2024,6,18,0,37.16966071428571
2024-06-18,Sofa,2024,6,18,0,37.93728409090909
2024-06-18,Cabinet,2024,6,18,0,21.747290964590974
2024-06-18,Bed,2024,6,18,0,28.336124278499273
2024-06-18,Desk,2024,6,18,0,27.272335660866915
2024-06-19,Table,2024,6,19,0,34.01124285714287
2024-06-19,Chair,2024,6,19,0,37.2109126984127
2024-06-19,Sofa,2024,6,19,0,36.11621266233766
2024-06-19,Cabinet,2024,6,19,0,21.81559096459097
2024-06-19,Bed,2024,6,19,0,28.265386183261175
2024-06-19,Desk,2024,6,19,0,27.0534368513431
2024-06-20,Table,2024,6,20,0,32.969160714285714
2024-06-20,Chair,2024,6,20,0,42.48578769841271
2024-06-20,Sofa,2024,6,20,0,33.47919678932178
2024-06-20,Cabinet,2024,6,20,0,21.918000488400494
2024-06-20,Bed,2024,6,20,0,27.772029040404032
2024-06-20,Desk,2024,6,20,0,26.74324454365079
2024-06-21,Table,2024,6,21,0,32.96589047619048
2024-06-21,Chair,2024,6,21,0,44.433946428571446
2024-06-21,Sofa,2024,6,21,0,32.550657106782104
2024-06-21,Cabinet,2024,6,21,0,21.94594920634921
2024-06-21,Bed,2024,6,21,0,27.368966269841266
2024-06-21,Desk,2024,6,21,0,27.267699900793655
2024-06-22,Table,2024,6,22,1,38.099006908369404
2024-06-22,Chair,2024,6,22,1,52.046646825396834
2024-06-22,Sofa,2024,6,22,1,41.76764206349207
2024-06-22,Cabinet,2024,6,22,1,21.80020238095238
2024-06-22,Bed,2024,6,22,1,26.84016527777778
2024-06-22,Desk,2024,6,22,1,31.839858134920636
2024-06-23,Table,2024,6,23,1,38.01551940836941
2024-06-23,Chair,2024,6,23,1,52.48914682539684
2024-06-23,Sofa,2024,6,23,1,41.93575753968255
2024-06-23,Cabinet,2024,6,23,1,21.90305952380952
2024-06-23,Bed,2024,6,23,1,26.886394444444445
2024-06-23,Desk,2024,6,23,1,31.264358134920634
2024-06-24,Table,2024,6,24,0,33.26740992063493
2024-06-24,Chair,2024,6,24,0,59.69678968253968
2024-06-24,Sofa,2024,6,24,0,33.81175234487734
2024-06-24,Cabinet,2024,6,24,0,21.749135714285718
2024-06-24,Bed,2024,6,24,0,27.430885836385833
2024-06-24,Desk,2024,6,24,0,28.750413149350642
2024-06-25,Table,2024,6,25,0,29.720257539682535
2024-06-25,Chair,2024,6,25,0,59.01963492063493
2024-06-25,Sofa,2024,6,25,0,31.599303932178938
2024-06-25,Cabinet,2024,6,25,0,21.709891904761907
2024-06-25,Bed,2024,6,25,0,26.948342185592182
2024-06-25,Desk,2024,6,25,0,29.67431791125541
2024-06-26,Table,2024,6,26,0,30.156884523809524
2024-06-26,Chair,2024,6,26,0,60.00363492063494
2024-06-26,Sofa,2024,6,26,0,31.98835551948052
2024-06-26,Cabinet,2024,6,26,0,21.727806190476194
2024-06-26,Bed,2024,6,26,0,26.44175793650793
2024-06-26,Desk,2024,6,26,0,29.679056547619048
2024-06-27,Table,2024,6,27,0,29.40866028138528
2024-06-27,Chair,2024,6,27,0,56.346099206349216
2024-06-27,Sofa,2024,6,27,0,31.912978535353542
2024-06-27,Cabinet,2024,6,27,0,21.8038126984127
2024-06-27,Bed,2024,6,27,0,25.297210317460323
2024-06-27,Desk,2024,6,27,0,29.9985873015873
2024-06-28,Table,2024,6,28,0,29.241693614718614
2024-06-28,Chair,2024,6,28,0,54.595873015873025
2024-06-28,Sofa,2024,6,28,0,33.35950234487735
2024-06-28,Cabinet,2024,6,28,0,21.8985926984127
2024-06-28,Bed,2024,6,28,0,24.958624206349203
2024-06-28,Desk,2024,6,28,0,30.426807539682546
2024-06-29,Table,2024,6,29,1,38.380737067099574
2024-06-29,Chair,2024,6,29,1,48.0894742063492
2024-06-29,Sofa,2024,6,29,1,40.16532521645021
2024-06-29,Cabinet,2024,6,29,1,22.175584047619044
2024-06-29,Bed,2024,6,29,1,29.90405853174603
2024-06-29,Desk,2024,6,29,1,31.781375992063484
2024-06-30,Table,2024,6,30,1,38.03977611471863
2024-06-30,Chair,2024,6,30,1,48.03801587301589
2024-06-30,Sofa,2024,6,30,1,40.49561309523809
2024-06-30,Cabinet,2024,6,30,1,22.127009047619048
2024-06-30,Bed,2024,6,30,1,29.83012003968254
2024-06-30,Desk,2024,6,30,1,31.663139880952375
2024-07-01,Table,2024,7,1,0,54.88648488668193
2024-07-01,Chair,2024,7,1,0,82.17610714285715
2024-07-01,Sofa,2024,7,1,0,68.67851190476189
2024-07-01,Cabinet,2024,7,1,0,23.802638095238095
2024-07-01,Bed,2024,7,1,0,35.06655229375886
2024-07-01,Desk,2024,7,1,0,43.37304274891776
2024-07-02,Table,2024,7,2,0,57.95594696460402
2024-07-02,Chair,2024,7,2,0,89.34748809523809
2024-07-02,Sofa,2024,7,2,0,65.78363095238093
2024-07-02,Cabinet,2024,7,2,0,23.66127380952381
2024-07-02,Bed,2024,7,2,0,33.84729038899696
2024-07-02,Desk,2024,7,2,0,42.70033143939395
2024-07-03,Table,2024,7,3,0,56.92707587308292
2024-07-03,Chair,2024,7,3,0,90.0599761904762
2024-07-03,Sofa,2024,7,3,0,63.081238095238085
2024-07-03,Cabinet,2024,7,3,0,24.289819047619048
2024-07-03,Bed,2024,7,3,0,37.30992631973289
2024-07-03,Desk,2024,7,3,0,46.24377886002887
2024-07-04,Table,2024,7,4,0,60.09436043866355
2024-07-04,Chair,2024,7,4,0,76.68429761904763
2024-07-04,Sofa,2024,7,4,0,52.91248015873013
2024-07-04,Cabinet,2024,7,4,0,24.169685714285716
2024-07-04,Bed,2024,7,4,0,36.902866795923366
2024-07-04,Desk,2024,7,4,0,44.03860427819272
2024-07-05,Table,2024,7,5,0,57.4802749991031
2024-07-05,Chair,2024,7,5,0,69.04552308802312
2024-07-05,Sofa,2024,7,5,0,53.93640476190474
2024-07-05,Cabinet,2024,7,5,0,23.281290476190474
2024-07-05,Bed,2024,7,5,0,34.967970530750634
2024-07-05,Desk,2024,7,5,0,42.99016841217965
2024-07-06,Table,2024,7,6,1,73.7728253968254
2024-07-06,Chair,2024,7,6,1,101.47877759740258
2024-07-06,Sofa,2024,7,6,1,112.73211904761904
2024-07-06,Cabinet,2024,7,6,1,25.002587842712845
2024-07-06,Bed,2024,7,6,1,50.83948571428569
2024-07-06,Desk,2024,7,6,1,48.28363633241758
2024-07-07,Table,2024,7,7,1,62.43501865079364
2024-07-07,Chair,2024,7,7,1,118.25986093073594
2024-07-07,Sofa,2024,7,7,1,115.29792857142853
2024-07-07,Cabinet,2024,7,7,1,25.457499747474746
2024-07-07,Bed,2024,7,7,1,50.58747857142856
2024-07-07,Desk,2024,7,7,1,49.837178792735045
2024-07-08,Table,2024,7,8,0,58.183523718439346
2024-07-08,Chair,2024,7,8,0,93.42536038961043
2024-07-08,Sofa,2024,7,8,0,57.205829365079346
2024-07-08,Cabinet,2024,7,8,0,22.37804285714285
2024-07-08,Bed,2024,7,8,0,33.291134122714226
2024-07-08,Desk,2024,7,8,0,44.43747273833595
2024-07-09,Table,2024,7,9,0,58.37463793900139
2024-07-09,Chair,2024,7,9,0,85.6389852092352
2024-07-09,Sofa,2024,7,9,0,57.60252899877897
2024-07-09,Cabinet,2024,7,9,0,23.32891036414565
2024-07-09,Bed,2024,7,9,0,35.08620988028998
2024-07-09,Desk,2024,7,9,0,44.07435017340087
2024-07-10,Table,2024,7,10,0,58.0921367485252
2024-07-10,Chair,2024,7,10,0,96.36576893939393
2024-07-10,Sofa,2024,7,10,0,55.902730297480296
2024-07-10,Cabinet,2024,7,10,0,23.365628221288507
2024-07-10,Bed,2024,7,10,0,34.6403205945757
2024-07-10,Desk,2024,7,10,0,42.272525843141764
2024-07-11,Table,2024,7,11,0,51.13562376151221
2024-07-11,Chair,2024,7,11,0,99.01592045454545
2024-07-11,Sofa,2024,7,11,0,49.499635059385064
2024-07-11,Cabinet,2024,7,11,0,23.895540126050413
2024-07-11,Bed,2024,7,11,0,37.59838024326035
2024-07-11,Desk,2024,7,11,0,42.612600247903664
2024-07-12,Table,2024,7,12,0,47.83060427529664
2024-07-12,Chair,2024,7,12,0,87.65125974025973
2024-07-12,Sofa,2024,7,12,0,43.30043145743146
2024-07-12,Cabinet,2024,7,12,0,24.307005921257385
2024-07-12,Bed,2024,7,12,0,43.0623427513405
2024-07-12,Desk,2024,7,12,0,42.129619998985916
2024-07-13,Table,2024,7,13,1,56.0873228174603
2024-07-13,Chair,2024,7,13,1,147.2874877344877
2024-07-13,Sofa,2024,7,13,1,80.27402074314573
2024-07-13,Cabinet,2024,7,13,1,25.12112976190476
2024-07-13,Bed,2024,7,13,1,41.62050210084034
2024-07-13,Desk,2024,7,13,1,47.16348083513708
2024-07-14,Table,2024,7,14,1,56.47501746031747
2024-07-14,Chair,2024,7,14,1,161.03808098845596
2024-07-14,Sofa,2024,7,14,1,79.12508026695525
2024-07-14,Cabinet,2024,7,14,1,24.986833333333333
2024-07-14,Bed,2024,7,14,1,43.581918767507005
2024-07-14,Desk,2024,7,14,1,46.42023083513708
2024-07-15,Table,2024,7,15,0,43.32052572610076
2024-07-15,Chair,2024,7,15,0,80.398227994228
2024-07-15,Sofa,2024,7,15,0,45.028371139971135
2024-07-15,Cabinet,2024,7,15,0,23.787695370370372
2024-07-15,Bed,2024,7,15,0,40.85975743782362
2024-07-15,Desk,2024,7,15,0,39.276864248608845
2024-07-16,Table,2024,7,16,0,55.16331296719044
2024-07-16,Chair,2024,7,16,0,103.91062085137084
2024-07-16,Sofa,2024,7,16,0,44.46037113997114
2024-07-16,Cabinet,2024,7,16,0,23.76349854497354
2024-07-16,Bed,2024,7,16,0,41.86745336689455
2024-07-16,Desk,2024,7,16,0,38.94952094809216
2024-07-17,Table,2024,7,17,0,56.21640641957139
2024-07-17,Chair,2024,7,17,0,103.05825974025974
2024-07-17,Sofa,2024,7,17,0,46.42967272727273
2024-07-17,Cabinet,2024,7,17,0,23.791128174603173
2024-07-17,Bed,2024,7,17,0,41.329299520740705
2024-07-17,Desk,2024,7,17,0,39.53915575201372
2024-07-18,Table,2024,7,18,0,61.82576579926531
2024-07-18,Chair,2024,7,18,0,101.8856883116883
2024-07-18,Sofa,2024,7,18,0,48.81897034632035
2024-07-18,Cabinet,2024,7,18,0,23.612629761904756
2024-07-18,Bed,2024,7,18,0,38.842561425502616
2024-07-18,Desk,2024,7,18,0,38.752807123926125
2024-07-19,Table,2024,7,19,0,61.212827577764585
2024-07-19,Chair,2024,7,19,0,100.34052164502165
2024-07-19,Sofa,2024,7,19,0,56.96349415584417
2024-07-19,Cabinet,2024,7,19,0,23.612972619047618
2024-07-19,Bed,2024,7,19,0,36.98826849620968
2024-07-19,Desk,2024,7,19,0,39.37129191545039
2024-07-20,Table,2024,7,20,1,67.38615932539683
2024-07-20,Chair,2024,7,20,1,126.41366865079367
2024-07-20,Sofa,2024,7,20,1,96.35147907647912
2024-07-20,Cabinet,2024,7,20,1,23.93340198412698
2024-07-20,Bed,2024,7,20,1,48.59344793417367
2024-07-20,Desk,2024,7,20,1,40.805447261480346
2024-07-21,Table,2024,7,21,1,68.86199325396825
2024-07-21,Chair,2024,7,21,1,127.241001984127
2024-07-21,Sofa,2024,7,21,1,104.31334920634922
2024-07-21,Cabinet,2024,7,21,1,24.170855555555555
2024-07-21,Bed,2024,7,21,1,51.44431053338002
2024-07-21,Desk,2024,7,21,1,40.772221567035906
2024-07-22,Table,2024,7,22,0,49.94430764834758
2024-07-22,Chair,2024,7,22,0,81.89546428571428
2024-07-22,Sofa,2024,7,22,0,84.66213015873016
2024-07-22,Cabinet,2024,7,22,0,22.880461976911985
2024-07-22,Bed,2024,7,22,0,33.92282879212291
2024-07-22,Desk,2024,7,22,0,37.122655313082156
2024-07-23,Table,2024,7,23,0,45.13174526073519
2024-07-23,Chair,2024,7,23,0,78.09554761904762
2024-07-23,Sofa,2024,7,23,0,79.27567380952382
2024-07-23,Cabinet,2024,7,23,0,24.186732417908885
2024-07-23,Bed,2024,7,23,0,33.314309744503866
2024-07-23,Desk,2024,7,23,0,35.83707603483976
2024-07-24,Table,2024,7,24,0,46.48577053546047
2024-07-24,Chair,2024,7,24,0,67.18759523809524
2024-07-24,Sofa,2024,7,24,0,84.41250714285715
2024-07-24,Cabinet,2024,7,24,0,24.17478847851494
2024-07-24,Bed,2024,7,24,0,34.00384664926577
2024-07-24,Desk,2024,7,24,0,36.844372571636306
2024-07-25,Table,2024,7,25,0,46.1473088471488
2024-07-25,Chair,2024,7,25,0,75.45907142857143
2024-07-25,Sofa,2024,7,25,0,75.43109372294373
2024-07-25,Cabinet,2024,7,25,0,23.939783350309817
2024-07-25,Bed,2024,7,25,0,34.844183229352346
2024-07-25,Desk,2024,7,25,0,40.588548166874396
2024-07-26,Table,2024,7,26,0,47.1887449582599
2024-07-26,Chair,2024,7,26,0,70.08477380952382
2024-07-26,Sofa,2024,7,26,0,70.04706991341993
2024-07-26,Cabinet,2024,7,26,0,23.266415096341557
2024-07-26,Bed,2024,7,26,0,35.320646904566026
2024-07-26,Desk,2024,7,26,0,41.76857437823614
2024-07-27,Table,2024,7,27,1,76.01129485236986
2024-07-27,Chair,2024,7,27,1,167.53345238095235
2024-07-27,Sofa,2024,7,27,1,109.74220165945168
2024-07-27,Cabinet,2024,7,27,1,24.676148232323243
2024-07-27,Bed,2024,7,27,1,59.452053345959584
2024-07-27,Desk,2024,7,27,1,43.43831179971987
2024-07-28,Table,2024,7,28,1,61.38289187617937
2024-07-28,Chair,2024,7,28,1,166.94003571428573
2024-07-28,Sofa,2024,7,28,1,134.60641991341993
2024-07-28,Cabinet,2024,7,28,1,25.51877658730159
2024-07-28,Bed,2024,7,28,1,57.00454739357865
2024-07-28,Desk,2024,7,28,1,47.36637281162464
2024-07-29,Table,2024,7,29,0,37.86164149505647
2024-07-29,Chair,2024,7,29,0,68.16094047619048
2024-07-29,Sofa,2024,7,29,0,56.34758333333334
2024-07-29,Cabinet,2024,7,29,0,23.613228354978354
2024-07-29,Bed,2024,7,29,0,34.29247132181545
2024-07-29,Desk,2024,7,29,0,41.47557618198795
2024-07-30,Table,2024,7,30,0,37.24778673315169
2024-07-30,Chair,2024,7,30,0,67.69802380952382
2024-07-30,Sofa,2024,7,30,0,57.79621428571428
2024-07-30,Cabinet,2024,7,30,0,24.122384199134203
2024-07-30,Bed,2024,7,30,0,32.893064362108476
2024-07-30,Desk,2024,7,30,0,45.28453830320006
2024-07-31,Table,2024,7,31,0,36.923403002992956
2024-07-31,Chair,2024,7,31,0,87.1142380952381
2024-07-31,Sofa,2024,7,31,0,72.97247460317462
2024-07-31,Cabinet,2024,7,31,0,25.01617561327561
2024-07-31,Bed,2024,7,31,0,39.21016555258468
2024-07-31,Desk,2024,7,31,0,41.228075306637805
2024-08-01,Table,2024,8,1,0,179.0407965367965
2024-08-01,Chair,2024,8,1,0,476.87464705882354
2024-08-01,Sofa,2024,8,1,0,208.88969047619045
2024-08-01,Cabinet,2024,8,1,0,41.078213492063476
2024-08-01,Bed,2024,8,1,0,108.28955760599692
2024-08-01,Desk,2024,8,1,0,129.76989998543124
2024-08-02,Table,2024,8,2,0,171.91222100122096
2024-08-02,Chair,2024,8,2,0,488.0016113445379
2024-08-02,Sofa,2024,8,2,0,241.02483116883107
2024-08-02,Cabinet,2024,8,2,0,42.189187301587296
2024-08-02,Bed,2024,8,2,0,97.73044288738224
2024-08-02,Desk,2024,8,2,0,127.36379369762626
2024-08-03,Table,2024,8,3,1,276.98020079365074
2024-08-03,Chair,2024,8,3,1,822.163869047619
2024-08-03,Sofa,2024,8,3,1,308.9929543650794
2024-08-03,Cabinet,2024,8,3,1,42.29578452380952
2024-08-03,Bed,2024,8,3,1,115.8028900793651
2024-08-03,Desk,2024,8,3,1,175.12468204365078
2024-08-04,Table,2024,8,4,1,280.25939424603166
2024-08-04,Chair,2024,8,4,1,828.8480039682538
2024-08-04,Sofa,2024,8,4,1,322.3237043650794
2024-08-04,Cabinet,2024,8,4,1,42.198475
2024-08-04,Bed,2024,8,4,1,136.87852400793653
2024-08-04,Desk,2024,8,4,1,174.66468948412702
2024-08-05,Table,2024,8,5,0,174.0100365474395
2024-08-05,Chair,2024,8,5,0,406.983319497496
2024-08-05,Sofa,2024,8,5,0,166.93094072594076
2024-08-05,Cabinet,2024,8,5,0,41.195774651274654
2024-08-05,Bed,2024,8,5,0,120.93884864466841
2024-08-05,Desk,2024,8,5,0,122.19976500420111
2024-08-06,Table,2024,8,6,0,180.00974527759826
2024-08-06,Chair,2024,8,6,0,488.91944251336895
2024-08-06,Sofa,2024,8,6,0,268.7157932900433
2024-08-06,Cabinet,2024,8,6,0,37.196972130266246
2024-08-06,Bed,2024,8,6,0,122.890029734412
2024-08-06,Desk,2024,8,6,0,118.85197363515346
2024-08-07,Table,2024,8,7,0,145.25939924585222
2024-08-07,Chair,2024,8,7,0,526.4364129318393
2024-08-07,Sofa,2024,8,7,0,252.07013492063496
2024-08-07,Cabinet,2024,8,7,0,37.0476784794726
2024-08-07,Bed,2024,8,7,0,115.73575195663423
2024-08-07,Desk,2024,8,7,0,118.13183478788962
2024-08-08,Table,2024,8,8,0,137.51255757918557
2024-08-08,Chair,2024,8,8,0,558.6178983516484
2024-08-08,Sofa,2024,8,8,0,238.0596507936508
2024-08-08,Cabinet,2024,8,8,0,36.10101181280593
2024-08-08,Bed,2024,8,8,0,112.9787892355318
2024-08-08,Desk,2024,8,8,0,115.66186507500444
2024-08-09,Table,2024,8,9,0,132.90512702363
2024-08-09,Chair,2024,8,9,0,556.9287793040293
2024-08-09,Sofa,2024,8,9,0,208.94018253968252
2024-08-09,Cabinet,2024,8,9,0,35.60017988003282
2024-08-09,Bed,2024,8,9,0,112.4520186090994
2024-08-09,Desk,2024,8,9,0,113.31966368611558
2024-08-10,Table,2024,8,10,1,193.9367976190477
2024-08-10,Chair,2024,8,10,1,727.8475416666668
2024-08-10,Sofa,2024,8,10,1,260.90889718614716
2024-08-10,Cabinet,2024,8,10,1,41.2624246031746
2024-08-10,Bed,2024,8,10,1,117.16228984830961
2024-08-10,Desk,2024,8,10,1,181.40372796574766
2024-08-11,Table,2024,8,11,1,227.86078273809522
2024-08-11,Chair,2024,8,11,1,728.5425000000001
2024-08-11,Sofa,2024,8,11,1,269.1860003607503
2024-08-11,Cabinet,2024,8,11,1,41.728632936507935
2024-08-11,Bed,2024,8,11,1,115.30557610372087
2024-08-11,Desk,2024,8,11,1,139.85353207830184
2024-08-12,Table,2024,8,12,0,171.67196819607594
2024-08-12,Chair,2024,8,12,0,423.4046245421245
2024-08-12,Sofa,2024,8,12,0,167.1707374847375
2024-08-12,Cabinet,2024,8,12,0,38.01306648961061
2024-08-12,Bed,2024,8,12,0,74.38052029953862
2024-08-12,Desk,2024,8,12,0,98.46356739601393
2024-08-13,Table,2024,8,13,0,174.14494896530672
2024-08-13,Chair,2024,8,13,0,448.4781166056166
2024-08-13,Sofa,2024,8,13,0,184.30532081807084
2024-08-13,Cabinet,2024,8,13,0,38.073691139470554
2024-08-13,Bed,2024,8,13,0,74.43385374387205
2024-08-13,Desk,2024,8,13,0,98.24442663530714
2024-08-14,Table,2024,8,14,0,179.25541325102103
2024-08-14,Chair,2024,8,14,0,422.48593406593403
2024-08-14,Sofa,2024,8,14,0,173.22603113553112
2024-08-14,Cabinet,2024,8,14,0,38.968596983626405
2024-08-14,Bed,2024,8,14,0,78.39499637773719
2024-08-14,Desk,2024,8,14,0,106.20490400935297
2024-08-15,Table,2024,8,15,0,180.5518576954655
2024-08-15,Chair,2024,8,15,0,355.4641591741592
2024-08-15,Sofa,2024,8,15,0,155.1837513736264
2024-08-15,Cabinet,2024,8,15,0,39.21999625102567
2024-08-15,Bed,2024,8,15,0,70.1731095458191
2024-08-15,Desk,2024,8,15,0,110.74791916263649
2024-08-16,Table,2024,8,16,0,161.07222872721147
2024-08-16,Chair,2024,8,16,0,295.10902822177815
2024-08-16,Sofa,2024,8,16,0,137.006422008547
2024-08-16,Cabinet,2024,8,16,0,39.012266092295505
2024-08-16,Bed,2024,8,16,0,67.64600240296195
2024-08-16,Desk,2024,8,16,0,117.45575193892884
2024-08-17,Table,2024,8,17,1,232.6157063492063
2024-08-17,Chair,2024,8,17,1,701.9728511904763
2024-08-17,Sofa,2024,8,17,1,333.30786742424243
2024-08-17,Cabinet,2024,8,17,1,43.28798809523809
2024-08-17,Bed,2024,8,17,1,100.48014617267694
2024-08-17,Desk,2024,8,17,1,109.27080534670007
2024-08-18,Table,2024,8,18,1,212.23992857142858
2024-08-18,Chair,2024,8,18,1,710.0893630952382
2024-08-18,Sofa,2024,8,18,1,353.9260124181375
2024-08-18,Cabinet,2024,8,18,1,43.287321428571424
2024-08-18,Bed,2024,8,18,1,101.82233020045474
2024-08-18,Desk,2024,8,18,1,114.25311040622388
2024-08-19,Table,2024,8,19,0,156.17672262220538
2024-08-19,Chair,2024,8,19,0,326.4838615551115
2024-08-19,Sofa,2024,8,19,0,151.57171169108668
2024-08-19,Cabinet,2024,8,19,0,32.89484384602326
2024-08-19,Bed,2024,8,19,0,83.50269453640612
2024-08-19,Desk,2024,8,19,0,133.73465389551265
2024-08-20,Table,2024,8,20,0,120.87047857458633
2024-08-20,Chair,2024,8,20,0,434.6686190476191
2024-08-20,Sofa,2024,8,20,0,244.88416695804196
2024-08-20,Cabinet,2024,8,20,0,31.689829776759193
2024-08-20,Bed,2024,8,20,0,83.69081953640612
2024-08-20,Desk,2024,8,20,0,152.10660898209272
2024-08-21,Table,2024,8,21,0,112.3793091606669
2024-08-21,Chair,2024,8,21,0,456.7660357142859
2024-08-21,Sofa,2024,8,21,0,237.01831089743587
2024-08-21,Cabinet,2024,8,21,0,31.448056472285884
2024-08-21,Bed,2024,8,21,0,84.46003199061857
2024-08-21,Desk,2024,8,21,0,137.8393303024391
2024-08-22,Table,2024,8,22,0,121.51664844638123
2024-08-22,Chair,2024,8,22,0,477.679063852814
2024-08-22,Sofa,2024,8,22,0,260.30354538517037
2024-08-22,Cabinet,2024,8,22,0,31.506146108140225
2024-08-22,Bed,2024,8,22,0,79.93415649234234
2024-08-22,Desk,2024,8,22,0,127.8966885275473
2024-08-23,Table,2024,8,23,0,132.6673746368574
2024-08-23,Chair,2024,8,23,0,550.1882225829727
2024-08-23,Sofa,2024,8,23,0,273.65282316294815
2024-08-23,Cabinet,2024,8,23,0,30.01682359731771
2024-08-23,Bed,2024,8,23,0,75.10528318046902
2024-08-23,Desk,2024,8,23,0,119.0087188305776
2024-08-24,Table,2024,8,24,1,230.42588644688647
2024-08-24,Chair,2024,8,24,1,634.9008376623376
2024-08-24,Sofa,2024,8,24,1,331.66275534743033
2024-08-24,Cabinet,2024,8,24,1,48.50308738095237
2024-08-24,Bed,2024,8,24,1,130.69935947081672
2024-08-24,Desk,2024,8,24,1,167.76670713241438
2024-08-25,Table,2024,8,25,1,258.13341720085475
2024-08-25,Chair,2024,8,25,1,632.5897602813852
2024-08-25,Sofa,2024,8,25,1,332.11389487734493
2024-08-25,Cabinet,2024,8,25,1,48.381918333333324
2024-08-25,Bed,2024,8,25,1,144.72694104896078
2024-08-25,Desk,2024,8,25,1,176.2937334220969
2024-08-26,Table,2024,8,26,0,230.43764084564862
2024-08-26,Chair,2024,8,26,0,450.5271577246284
2024-08-26,Sofa,2024,8,26,0,256.6544261856564
2024-08-26,Cabinet,2024,8,26,0,27.84357994652407
2024-08-26,Bed,2024,8,26,0,80.14775036677
2024-08-26,Desk,2024,8,26,0,113.00200926114374
2024-08-27,Table,2024,8,27,0,208.2283567186645
2024-08-27,Chair,2024,8,27,0,472.4801339151046
2024-08-27,Sofa,2024,8,27,0,274.74605118565637
2024-08-27,Cabinet,2024,8,27,0,31.197084126984127
2024-08-27,Bed,2024,8,27,0,79.04209349398813
2024-08-27,Desk,2024,8,27,0,99.07282759588873
2024-08-28,Table,2024,8,28,0,184.71584441707716
2024-08-28,Chair,2024,8,28,0,445.01352677224736
2024-08-28,Sofa,2024,8,28,0,291.1003964237517
2024-08-28,Cabinet,2024,8,28,0,30.166436507936513
2024-08-28,Bed,2024,8,28,0,101.33207891366102
2024-08-28,Desk,2024,8,28,0,103.63169763557124
2024-08-29,Table,2024,8,29,0,193.09240989326761
2024-08-29,Chair,2024,8,29,0,441.7130743912949
2024-08-29,Sofa,2024,8,29,0,274.3736271929823
2024-08-29,Cabinet,2024,8,29,0,28.967826984126987
2024-08-29,Bed,2024,8,29,0,110.96093142688851
2024-08-29,Desk,2024,8,29,0,120.23318042840101
2024-08-30,Table,2024,8,30,0,166.14631663929936
2024-08-30,Chair,2024,8,30,0,477.8681014475718
2024-08-30,Sofa,2024,8,30,0,289.9488295739348
2024-08-30,Cabinet,2024,8,30,0,28.720739682539687
2024-08-30,Bed,2024,8,30,0,106.1946017687378
2024-08-30,Desk,2024,8,30,0,125.3822100099306
2024-08-31,Table,2024,8,31,1,163.75557513736265
2024-08-31,Chair,2024,8,31,1,384.9835357142856
2024-08-31,Sofa,2024,8,31,1,469.1847325396825
2024-08-31,Cabinet,2024,8,31,1,43.96470411255413
2024-08-31,Bed,2024,8,31,1,161.95489267676768
2024-08-31,Desk,2024,8,31,1,142.2785104166667
2024-09-01,Table,2024,9,1,1,47.48407079725831
2024-09-01,Chair,2024,9,1,1,175.94832124819624
2024-09-01,Sofa,2024,9,1,1,84.94696924603176
2024-09-01,Cabinet,2024,9,1,1,22.016789285714275
2024-09-01,Bed,2024,9,1,1,49.46456732804232
2024-09-01,Desk,2024,9,1,1,48.83475128968254
2024-09-02,Table,2024,9,2,0,52.23301075757575
2024-09-02,Chair,2024,9,2,0,101.99349675324675
2024-09-02,Sofa,2024,9,2,0,55.991004329004326
